customer_id,simulation_id,response,loan_id,full_reimbursement,request_datetime,reimbursement_date,algo1_eligible_amount,algo2_eligible_amount,mean_countcashout_20_weeks,mean_airtime_balance_20_weeks,mean_volotherout,mean_volcashout_20_weeks,mean_balance_20_weeks,ratio_active_profile,awareness_indice,is_default60
customer_baa86b43b,simulation_a82ece1db,Freeze,,,2021-03-24 09:39:58.287,,6347.515933822799,0.0,0.0996125467292666,39.23514636287266,89.15853890957057,1717.827025604273,679.5213479457119,0.6270481455736672,,
customer_cec9767e8,simulation_c6a3f7a9c,Freeze,,,2020-09-27 22:34:12.086,,3852.025124611269,0.0,0.1105077214632216,488.31755034989976,86.08951588690778,6733.486907211141,2698.723303795714,0.6555713531507035,,
customer_83961c889,simulation_f34b64972,OK but not accepted,,,2020-10-09 23:00:36.019,,52416.39039417654,51790.4733418234,0.0602919649438412,85.45163992299379,17732.692339599856,2723.3786228417275,2007.900214808964,0.536453554633177,,
customer_3daf39be2,simulation_44cc29ae9,OK but not accepted,,,2021-03-07 23:14:50.073,,17549.822559786644,37297.51918283672,0.2360963223462286,116.79775859970486,136.20171218256843,3808.538609756229,3814.835725859075,0.1706367043985102,,
customer_4a35101b8,simulation_67195468a,Freeze,,,2021-02-03 11:33:59.171,,157976.371063563,0.0,0.609545489427392,33.27149770194231,4556.705321729067,21631.5402032068,3656.7895853166297,0.2226269767025971,,
customer_36086e0c8,simulation_f26daef89,Freeze,,,2020-09-07 15:45:03.418,,37370.4879121953,0.0,0.564196966281808,2.0402351291342424,1220.4784804249784,19368.647410262896,3193.077344130855,0.2994999357122073,,
customer_a7f93df5c,simulation_fb733336a,OK but not accepted,,,2020-08-30 18:27:50.471,,5745.090038733694,6388.254892405612,0.0,510.0799778160485,1115.6098696163574,0.0,1679.0992754693723,0.3233351911540854,,
customer_fa0f7e079,simulation_30ed9386a,OK but not accepted,,,2021-01-19 18:35:52.48,,38100.08838095616,35242.53935936161,0.1853111834760254,93.41578444630446,5839.872370321476,5648.498566080296,4448.341927300964,0.4727245180869691,,
customer_0c9d0bfb8,simulation_261c3789a,OK but not accepted,,,2021-02-13 13:46:13.982,,34748.598201510766,29560.99618799736,0.1338804872903198,1.0372090560226297,1171.6858061694488,13849.219022340094,10084.021253408511,0.4223322080742862,,
customer_b016c8f29,simulation_48b9d14d0,Freeze,,,2020-09-16 00:02:05.504,,3337.628226208504,0.0,0.0771767534035465,0.0,987.5204129720812,2714.6218576284286,270.9670465168214,0.8030107301569569,,
customer_aa04870b0,simulation_4ebf73b71,OK but not accepted,,,2020-11-04 13:55:27.067,,4189.87132131205,4560.690244119781,0.0796361300720108,19.38449166142872,98.27218024999172,8374.245891825609,275.9017846497604,0.6860759857777164,,
customer_97f4c1612,simulation_61bd750e8,Freeze,,,2020-10-30 20:55:42.338,,15715.815833605368,0.0,0.2403674812332313,66.22743653186039,177.77015389393392,15974.8370577753,8518.327301671892,0.5504877817651797,,
customer_1fd630d07,simulation_4afa6fbb1,OK but not accepted,,,2021-01-27 21:39:28.674,,1861.2373274840927,5156.045506086079,0.0195626778761505,99.44462345123384,370.23004149299305,380.1455241978013,184.13756969518047,0.7495878275852678,,
customer_772b72bef,simulation_1b049024f,Freeze,,,2021-02-09 10:27:35.373,,124441.11632330446,0.0,0.3137205085066421,25.923727805434297,574.4439693177005,42736.26705247505,6052.616536388088,0.4057331373017501,,
customer_2d2f53df6,simulation_4b1e4c5d0,Freeze,,,2021-01-06 17:32:11.329,,47520.38010063685,0.0,0.3475760479703699,16.069068876247353,8102.584910464148,17349.34259260709,4344.670907378784,0.301010938344203,,
customer_918f594cc,simulation_06959caea,OK and accepted,loan_8e3c8e782,True,2021-02-14 18:11:08.253,2021-03-17,27250.35654336508,39700.81024466503,0.2862700174489549,0.1147543241521283,1499.520349302852,9947.33902344662,1155.2226541259863,0.6108229236040292,92419.8173302847,0.0
customer_0411d7a50,simulation_31beff31f,Refused,,,2021-01-21 05:55:51.296,,432.0006992254784,0.0,0.0100257212519651,63.19733055984332,989.8455482517696,19.14227420159902,105.7385702350294,0.7357163159774102,,
customer_0539ba954,simulation_b0f69a368,OK but not accepted,,,2020-10-24 20:41:19.589,,42321.48022800274,42234.61754945543,0.5433620226188002,21.373150811460903,2077.6836796656703,23657.941293896223,16970.14701773501,0.1462674788598147,,
customer_7bfd18477,simulation_dd5a073a7,OK and accepted,loan_1c71f777a,True,2020-09-03 18:37:46.195,2020-10-03,9253.42393957951,8767.313994095886,0.1522474489378714,23.879384231255862,418.1736801989462,4588.9137694184665,118.07058365969628,0.5834668648374184,250772.2697036584,0.0
customer_363572362,simulation_cef1e0d92,Freeze,,,2020-12-11 22:13:12.405,,260622.1297455592,0.0,0.4170406073870427,348699.92719807604,35256.237803424534,60489.149170752935,8723.393272309235,0.0,,
customer_6b3e7baba,simulation_788cab010,Freeze,,,2020-10-18 21:43:25.42,,22299.48097591496,0.0,0.1187392422756477,26.852715195526013,2895.482580532124,22171.436355408856,38505.33891610846,0.4877417987736077,,
customer_4bea7729c,simulation_37da45db2,Freeze,,,2020-09-16 13:19:36.817,,1068.0756688128574,0.0,0.100587765783723,8.42918125773866,183.7990545357032,1818.4054116836664,193.1547681464343,0.7029676099163545,,
customer_ee4ceea62,simulation_5561ef229,Freeze,,,2020-11-24 18:22:58.819,,19234.548095474587,0.0,0.1510951663150641,2.620891037467273,1450.9366439790117,8704.663690304995,4481.854170983692,0.5134276073745712,,
customer_1053efe86,simulation_abbd3313e,Freeze,,,2020-10-13 13:50:29.462,,1513.4394069466418,0.0,0.0598876431402402,0.9987945159059394,0.0,1071.0616093057974,542.8289208902371,0.7374447267208176,,
customer_d2c5a1824,simulation_3019c3757,OK but not accepted,,,2021-01-19 00:37:56.582,,13597.345272308068,14296.798833804907,0.1629001392083211,446.9883114454981,0.0,21171.27735898098,1963.1044962662104,0.6359494657237985,,
customer_c014faed6,simulation_d5c195aed,OK but not accepted,,,2021-03-22 18:55:52.913,,3352.109437064831,5041.752333859414,0.0709389389383066,20.604137496104688,122.75957215981732,1228.196110730799,771.9418069710111,0.6157579475967091,,
customer_7ed908178,simulation_d1c2e86ae,Freeze,,,2020-11-06 18:00:19.065,,27902.352284146687,0.0,0.1727162865895671,2.493521996954876,15135.075356478625,11492.264855116868,4326.071249351281,0.2819240556744634,,
customer_cc69fa48f,simulation_f6865bd99,Freeze,,,2020-09-24 09:02:19.873,,71379.59204843249,0.0,0.0799255724724563,17.29226572863824,32026.62477836232,1222.0921693109296,553.9463148125819,0.8602466533167792,,
customer_a3401f776,simulation_3b3a0fa54,Refused,,,2020-09-06 12:17:12.669,,199.230277181281,0.0,0.0,34.598876937003425,25.66528522430873,0.0,0.0,0.8099268157472534,,
customer_4d6b8ed4b,simulation_b8d014419,OK but not accepted,,,2020-10-21 23:31:47.42,,15569.691973880348,15224.498639759797,0.1592360504549319,71.43263578222336,1449.2106069177285,2595.658884112335,1597.9250450668817,0.6142046672156614,,
customer_53a5dcff7,simulation_6b058cee9,Freeze,,,2021-02-06 09:05:15.292,,175675.6990346797,0.0,0.4270916895847011,58.09450213754775,10713.199839506457,42714.33712885749,12487.74537004068,0.1140075981550787,,
customer_8b0cd1b08,simulation_f3aebe04b,Freeze,,,2020-12-29 21:19:21.4,,4356.633186401074,0.0,0.0407794078580346,58.59618761210538,1044.5563393198206,517.6292946113338,1695.7980726769504,0.1200356704010273,,
customer_a7434647c,simulation_647dd96ff,Freeze,,,2020-10-16 19:19:43.888,,60385.69170782437,0.0,0.4278453702259804,56.29293175201109,4375.522320690925,38777.22519172208,6817.125792228991,0.2532121563866572,,
customer_9ce2046a2,simulation_212b927d5,Freeze,,,2021-02-12 13:22:26.099,,8353.570813515098,0.0,0.1827223851655194,20.63613640041305,2252.366005412965,5202.920177924352,4380.093079377386,0.5091587098607625,,
customer_ae5dad925,simulation_c0840e477,Freeze,,,2021-02-09 20:53:05.088,,96252.64877210055,0.0,0.2955517479357112,36.102314505683225,1288.1962797095932,41784.60960752018,18479.02826328896,0.422242873013648,,
customer_ab0fcf75c,simulation_4fc71d08b,OK but not accepted,,,2021-01-19 08:02:28.499,,45598.70183992868,48606.4509923461,0.0,69.73447370850184,67586.64719566783,0.0,4244.033619585271,0.7411315076805692,,
customer_9b00a0f53,simulation_98cb40f7c,Freeze,,,2021-01-10 19:27:58.109,,1322.815424604135,0.0,0.0518832779021199,57.42872167769688,2306.4125405649006,1080.8244372647744,80.83670866946228,0.697416739265145,,
customer_191e7153a,simulation_358ee5749,OK but not accepted,,,2021-01-07 22:53:50.753,,49207.64518445896,67879.26098528772,0.1034485662514813,37.4750920902635,259.7840378026519,8768.540309140806,78834.60089365543,0.1171743889454743,,
customer_e29c9415c,simulation_b2a290699,Freeze,,,2021-02-11 09:36:19.913,,40398.26856400496,0.0,0.309303030490504,316.80938604925524,626.062250575467,12426.657447047846,1434.5467033658929,0.3780697864398614,,
customer_ba85c8b9c,simulation_a80526ede,OK but not accepted,,,2021-03-17 15:30:51.715,,37173.96335775407,37348.62605984439,0.3222520268204096,20.21952370507373,347.36582365760773,5085.252111449133,26498.539228219204,0.1983883626288609,,
customer_60119a729,simulation_06f06c9ab,Freeze,,,2021-03-21 16:45:42.655,,13951.196337016843,0.0,0.1044062766855802,22.984604368933347,913.4831848459976,9560.863175155111,236.9067674668692,0.6746394594137143,,
customer_32e0880d6,simulation_5dfb7ef2a,OK but not accepted,,,2020-10-14 07:50:09.21,,54487.21033147482,53636.84218536481,0.3869407730878522,3.271771454195465,2560.87193784245,15687.40118831875,27748.7391933534,0.121401774194871,,
customer_f15217e72,simulation_7aaff5c7a,OK and accepted,loan_315c88690,True,2020-11-09 07:59:24.528,2020-12-09,11172.820451847652,14054.3979113413,0.1525271924119147,0.0,1253.7488578673872,2505.1004289657603,5629.361269355295,0.6370260521603915,100725.91515498002,0.0
customer_5848b54e1,simulation_6df44aad7,Freeze,,,2020-08-31 13:44:20.262,,23017.102599978924,0.0,0.5477664856324438,12.2903942250811,0.0,9436.4630304996,540.8952634372952,0.2916945193495279,,
customer_01c6d71f4,simulation_21fb2b0a8,Freeze,,,2020-09-19 12:15:03.012,,79664.09131796751,0.0,0.5472266518788289,9.072821609975549,6089.8283076024045,11925.628206940048,1011.3526595968298,0.131623236512193,,
customer_b08f5710e,simulation_6db81b1a5,Refused,,,2020-08-30 08:24:19.446,,200.0080414663564,0.0,0.0498674779228121,0.1298383887261076,21.03486126792372,1239.812866535916,432.55147426572864,0.8404723201172738,,
customer_57e8c4cb3,simulation_55e8c54e2,Freeze,,,2021-01-18 18:45:49.385,,49787.31821575429,0.0,0.3674952367939888,206.95414395049772,141.6023126623171,25210.78640034112,9851.751190722594,0.1192607993133253,,
customer_c4ee0b4af,simulation_e88408056,OK and accepted,loan_b20bde0a3,True,2020-11-17 18:44:26.137,2020-12-18,32644.625687375763,33143.181614480985,0.4385430346087199,943.3986204458124,2322.0866563844047,32488.95203188277,5435.748153814272,0.2503259438123781,234589.3736208609,0.0
customer_cbe28fb0a,simulation_18f6f8d77,OK but not accepted,,,2021-03-22 09:47:53.678,,236491.585018994,96788.3744849872,0.5444979849925604,28.66790388029971,64829.94821814207,81784.69480090155,39345.11924009657,0.0786391730815447,,
customer_b02372286,simulation_0abb7a61d,Refused,,,2020-12-12 11:12:11.839,,0.0,0.0,0.1764855537281419,1.584090506994256,260.4874406697069,2277.786365963628,1.0239683947041047,0.6663941094614602,,
customer_8f63a5e66,simulation_a07f463b3,OK but not accepted,,,2021-01-11 16:30:59.48,,2820.106567847768,4753.2920874725005,0.2672287049850009,159.8910341213964,0.0,4443.806450828599,363.4709221550854,0.4867646066193101,,
customer_5e157264f,simulation_a24cf7fea,Freeze,,,2020-09-19 19:05:52.791,,36994.347288592464,0.0,0.1651582735896459,65.00486599735684,2256.051860144694,11650.678791619472,625.5185780005919,0.5315981291354397,,
customer_a953a6061,simulation_2326b620c,OK and accepted,loan_570bc6c05,True,2021-03-03 12:58:57.934,2021-04-02,8196.023201975657,9861.031559792153,0.1932518114022736,12.008846828501488,985.8149122423018,3047.993761210977,763.9760725486074,0.4880391484799001,102289.35488199776,0.0
customer_c6b8a0084,simulation_e68506041,Freeze,,,2021-04-07 10:29:11.617,,5994.049077467718,0.0,0.2229256005524265,45.43203795577763,28.949617491072274,13280.469111450268,1572.607722859027,0.6421304981316658,,
customer_a54ca3b49,simulation_848374d49,OK but not accepted,,,2020-12-21 15:51:30.375,,97496.6152035743,101150.26552227564,0.0892376339752606,24.323546571448613,21761.01013523802,2810.900144959061,11022.68975197018,0.7258200831960027,,
customer_82a34a7da,simulation_724da9adc,OK but not accepted,,,2021-02-15 08:42:05.652,,2343.547939333139,8354.61928397911,0.1165391786828527,15.202866606594895,50.07781655205811,3970.8239923424826,102.67020487566612,0.817230111350185,,
customer_744944232,simulation_29b62a6f3,OK and accepted,loan_af1f35d25,True,2021-03-15 09:53:04.699,2021-04-14,252716.74736818904,106066.44241792768,0.6783825899366032,78.15765229142127,8019.293833501664,80440.9019282424,45296.88888869347,0.1836656385836746,274628.25615178177,0.0
customer_3074e9664,simulation_a627dec8f,Freeze,,,2021-02-09 14:49:58.171,,17083.65541925498,0.0,0.1013173920620926,101.15231977417488,8314.712017080958,4197.86941767397,269.74536609415344,0.6244394397443842,,
customer_1cf3a2bf2,simulation_e561fab4e,Freeze,,,2020-11-18 20:10:05.882,,3404.3208245905794,0.0,0.1149329348541105,35.620861792833765,208.69360021221544,6648.34257770062,90.88624958404355,0.7436708008082255,,
customer_f0ed99d6d,simulation_611701482,OK and accepted,loan_a7632ba0d,True,2020-11-19 13:02:20.336,2020-12-20,48006.60110304361,50468.52256427262,0.0930102117164125,81.7798784179362,11460.15378969646,4475.395866072832,17011.355514869945,0.1855418411263373,94881.5498123034,0.0
customer_062c2536d,simulation_28860a94d,OK but not accepted,,,2020-10-18 08:57:51.418,,62139.15529510149,58923.56392408994,0.2148733671702924,122.87567345434108,1228.4518092472954,23354.59756051177,9327.918296775111,0.3699850420913871,,
customer_6b3d563e8,simulation_e09baed81,OK but not accepted,,,2020-07-30 15:22:34.277,,627.944616306145,4687.664088761571,0.2509566318455267,27.12343263353512,619.5297203959585,4197.019244539024,6995.328366720191,0.302651989804854,,
customer_658815814,simulation_4c3b932dc,OK but not accepted,,,2020-09-03 10:30:38.456,,103009.07051793572,95905.2126712942,0.5029594394659863,29.59794581998997,4565.5036363209565,40811.97160926421,22182.62075049433,0.229750302683824,,
customer_2ffd6103f,simulation_bf2f6a338,OK but not accepted,,,2020-10-12 10:58:31.747,,1683.569984054857,5007.648543929233,0.0616768748306464,0.0,375.3723676458163,1215.2804945592104,1041.939705873642,0.8720781203626349,,
customer_423492a92,simulation_2a60dde7a,Freeze,,,2021-01-04 08:47:30.222,,19840.3261839896,0.0,0.1808951127573453,23.77974370577312,847.9478008931121,8381.500539925612,15930.942564962525,0.5694100280534538,,
customer_f6f991139,simulation_673a11b43,Freeze,,,2021-02-04 13:27:27.495,,45969.7459713108,0.0,0.1370786669444052,38.04366486988568,455.8605986372129,9833.637193669088,12238.710818196369,0.3702237376644199,,
customer_c31bae4f3,simulation_dd4b0c469,OK but not accepted,,,2020-08-20 11:26:58.589,,1926.2661438576624,8696.84910356751,0.0615625352806882,349427.3590721699,9981.8173367071,8173.362355819194,9664.40840950049,0.1794063175880789,,
customer_9d602b736,simulation_4c81feb74,OK but not accepted,,,2021-03-30 12:37:41.801,,14277.13289808213,16311.183894297828,0.2517737556011095,0.9024819051855744,675.690520203221,4223.298132825991,898.3860444719961,0.4485108893827437,,
customer_16c112bde,simulation_e0e95dc2d,Freeze,,,2021-02-13 15:27:58.262,,164324.4361971205,0.0,0.225888236551958,16.80260623075557,4256.945996515754,42075.40124026966,3168.636527696521,0.6093298770315012,,
customer_b35e10ff4,simulation_bdd32ec92,OK and accepted,loan_cb49a78c8,True,2021-01-06 18:11:42.581,2021-02-06,59535.426033172575,59595.04207214597,0.2988758127448243,35.2815184890479,886.1091516774721,18941.910981324367,2596.531999270138,0.5001909570942993,242007.78369068907,0.0
customer_251596a0c,simulation_5517ed22e,Freeze,,,2020-10-13 21:22:44.108,,41804.33243276876,0.0,0.492417225083993,19.29279593938393,4765.081241496755,33595.4470069154,3998.089641063991,0.3940751603060036,,
customer_c79f8b2c2,simulation_09d4f50e4,Freeze,,,2020-12-07 08:25:56.063,,21384.905298255708,0.0,0.2544708403503372,12.796242974279528,0.0,14357.682790326206,2408.6567348022595,0.6471204024465093,,
customer_68b051bd8,simulation_25825d1d4,Freeze,,,2020-12-29 16:51:58.01,,4054.611486645183,0.0,0.1016661195858069,2.0882616669000824,444.6254897974959,2603.4074762925243,192.1318719103687,0.5995374047979646,,
customer_f0804755a,simulation_9273080d5,Freeze,,,2021-02-05 14:19:08.431,,1240.6598225544951,0.0,0.1790371423057285,5.4773394085354985,213.77639545762744,2338.059753205788,1.054706579528163,0.591818262232155,,
customer_a1dc0a292,simulation_a22645f85,Refused,,,2020-09-21 07:47:48.116,,0.0,0.0,0.0498111964850971,4.479453684127558,16.623116043466784,508.8440701112002,67.02519420205392,0.8004345024873553,,
customer_945146ca8,simulation_d411ba5b0,OK and accepted,loan_6580a7ec9,True,2021-03-02 11:50:55.682,2021-04-01,2431.959084151089,5269.259544226336,0.0185835161912378,26.150520973268907,1209.5352976374254,571.8932146164564,278.1262466348398,0.617039544061407,253706.01085833128,0.0
customer_a6de19763,simulation_e35fe6512,Freeze,,,2021-02-09 17:38:36.778,,147380.1688497092,0.0,0.1367891125794939,5.221886177080124,7125.866157207984,43214.78716962972,6180.824485682415,0.5079761858756249,,
customer_97173c8e3,simulation_6dc8a00c0,Freeze,,,2020-09-29 20:15:19.495,,563.9150267087024,0.0,0.009435751536863,107.74059659791344,395.8236621353305,289.38809954852724,65.51922511184956,0.7442976884529902,,
customer_6f833e0db,simulation_495a9f207,OK and accepted,loan_5b5c243cb,True,2021-01-23 20:41:07.004,2021-02-23,56210.83881428177,69820.36652689522,0.3578990538461233,69.52897765227098,462.28735538150886,17276.292431329206,9413.121936752656,0.4809197624660786,100873.8291942764,0.0
customer_9c3f3d809,simulation_91a7de3f7,Freeze,,,2020-12-05 13:53:25.884,,16034.213438017,0.0,0.3692337089579072,0.1153062139009282,2113.5095113616408,12251.37620635033,2851.5073049179628,0.2441628461852026,,
customer_3f4c82a35,simulation_d35c430e0,Refused,,,2020-08-21 12:26:58.761,,0.0,0.0,0.4605833729301127,27.566292582690927,98.50695528075715,9604.50752498869,1368.4427901008903,0.3505874234534364,,
customer_485b3b95a,simulation_329da3725,OK but not accepted,,,2021-01-13 10:56:35.549,,31626.18513464316,27854.610252697657,0.1408569754622851,152.7197798321835,1182.009307986168,19092.84600949143,6316.520270401245,0.5741620567090003,,
customer_fa14ce8a6,simulation_bb4324da8,Refused,,,2021-02-28 15:33:10.142,,115.196630117942,0.0,0.0,11.667241516406737,0.0,0.0,20.95997948123495,0.8355753971537203,,
customer_fc5fe8a29,simulation_12b6c5c9d,Freeze,,,2021-02-10 17:58:44.585,,102301.25897772892,0.0,0.3213016115240084,605.8699546092784,81.17230370024402,65081.69234714209,17275.073852918056,0.4210688890183707,,
customer_ffa0f183c,simulation_6eded173b,Freeze,,,2021-02-22 06:59:22.274,,18987.28221540584,0.0,0.3318181814845991,0.1212969880767368,2197.552843686265,10636.056921799263,1374.7425684530238,0.2918698433954831,,
customer_b096b4156,simulation_17d1fa22c,OK but not accepted,,,2020-10-04 13:18:44.085,,1706.3932144887422,6452.660840331128,0.209246658476353,0.8638258599613404,242.8480872157895,13012.518862253695,457.8142739974937,0.5447457671530292,,
customer_d6862391a,simulation_057e6f5e4,Freeze,,,2021-02-01 15:21:08.002,,1910.6902042158497,0.0,0.1013622009499708,22.284847606948123,0.0,1734.0187849331369,660.2050275505347,0.6277434569386191,,
customer_9052cf0fc,simulation_10056e3bb,OK and accepted,loan_5d39cdbcd,True,2020-09-07 16:14:53.222,2020-10-07,12250.650706768856,15990.504836825205,0.1455231989271285,5.523470950714971,3295.735677599228,7341.849621789374,984.4681126566812,0.3984471105941554,261907.8134173269,0.0
customer_8cc24cd80,simulation_af6900f73,Freeze,,,2020-12-28 16:39:32.598,,2158.7031256355704,0.0,0.1279040277007516,21.652254830645408,156.90744592738503,970.1156581322244,541.1809961488073,0.5476414185014284,,
customer_6e8101a14,simulation_f25211e42,Refused,,,2020-08-27 09:54:19.791,,299.9633395226029,0.0,0.1321577962943557,27.92430705631516,122.79394221769788,2712.258060603305,131.8854657666071,0.783829799734225,,
customer_be76f5ef8,simulation_25214deee,Freeze,,,2020-10-08 02:55:53.805,,1281.4831206432657,0.0,0.1207295868503846,1233.5278389573118,436.2696669805029,1639.1895162955732,713.7425129015301,0.4981344194620839,,
customer_8e5c04c2a,simulation_a7952c880,OK but not accepted,,,2020-10-08 19:00:08.32,,29884.180518567657,31795.92928672959,0.0280413122797893,1.8859812201321444,8608.91733898187,4641.121467795039,14170.469461785924,0.2811289505899686,,
customer_8d5f77023,simulation_a66cba9f5,Refused,,,2020-12-21 19:05:48.432,,0.0,0.0,0.1591415547071319,15.522084067460865,0.0,4143.028059622201,11809.549977938805,0.6233280215896124,,
customer_b14ed0e3f,simulation_d00bb52de,OK but not accepted,,,2020-10-24 16:54:08.16,,10708.886082655445,11181.482791459412,0.1300876057827718,31.84456365432544,10.911782099059035,10148.41096198018,1006.0044168287556,0.8598131850256439,,
customer_8c867f854,simulation_402aee686,OK and accepted,loan_7ad755839,True,2020-11-19 11:08:28.157,2020-12-19,38937.02669552463,39757.613987313634,0.322214030329178,46.31588862379994,748.0225735302558,11706.984487310618,2094.951256966768,0.4867505837606647,249079.006516643,0.0
customer_3edd6bb30,simulation_85d254e1d,Freeze,,,2020-09-28 19:52:01.859,,38142.94623624955,0.0,0.3087402567525741,4.838736367506796,4950.276366572421,13957.757499646965,1404.239092117934,0.544187848803424,,
customer_e97778bb0,simulation_e33f7341d,Freeze,,,2021-01-19 10:20:15.461,,3678.1996171700353,0.0,0.1045687626914834,11.568410417077564,849.5416625572482,1200.5615287126536,302.66546653427673,0.4795292420087493,,
customer_0b6418b4e,simulation_83e594bb7,OK but not accepted,,,2021-03-10 12:04:22.802,,6157.381894681008,8892.032491286549,0.0864347817704763,44.693190459452346,4705.7163864711465,3889.54696459976,1039.9760063730378,0.5770909691288687,,
customer_b5f453cbd,simulation_c65ffcd62,Freeze,,,2021-01-10 16:44:00.506,,2444.855618283113,0.0,0.1196923110277966,80.92038815450776,1257.7565997361808,2149.92508994733,67.40659459545834,0.6222686940745441,,
customer_db0666162,simulation_5440ecee8,Freeze,,,2021-02-16 09:34:53.682,,14350.651664497937,0.0,0.1142286512336103,433.0173947952448,4352.219175668158,7759.433576117736,3634.433115495329,0.3957848341822804,,
customer_2d9082ae8,simulation_d2b0a42db,Freeze,,,2021-03-22 10:12:47.72,,9819.172146804862,0.0,0.0526055953314386,10.86389777756795,322.60113376112406,1208.9381186660385,2073.5080820427456,0.3783227660993836,,
customer_f34e8b413,simulation_f67167a7e,Freeze,,,2020-12-31 08:48:33.055,,15164.282498513658,0.0,0.0809556629427487,11.3660185398002,6252.863726617067,3666.519230940159,1524.4339290051896,0.4480630491723809,,
customer_a01e4f794,simulation_0274fee27,Freeze,,,2021-02-09 09:49:00.012,,36877.83803920943,0.0,0.077763526156796,426.966947887093,524.8652994519057,9761.40683864187,10542.970234949928,0.4668819930648786,,
customer_baa86b43b,simulation_5425e0ec5,Freeze,,,2021-03-27 09:00:06.114,,6069.755826016937,0.0,0.1045599708191552,40.07717024653551,84.26933536388255,1797.3764676486278,587.8636510513945,0.6690959167256153,,
customer_16d227e33,simulation_63dc0aae8,OK but not accepted,,,2021-01-12 15:59:30.293,,7046.500087074193,11696.398903232734,0.0367237974344435,96.28002136981765,1138.5508988426832,2981.4759318950714,4505.12210820109,0.5840636152724273,,
customer_60b689ff8,simulation_502d7a148,Freeze,,,2020-09-16 16:01:52.083,,1798.02825003133,0.0,0.0196044401021883,9.189510791452015,784.5346978888742,311.5624948440771,127.07321677387289,0.6117900636906249,,
customer_5291e9ba7,simulation_b7d5749b4,Freeze,,,2021-02-06 13:24:01.65,,146288.35479282137,0.0,0.4092895298068331,40.4505195465098,5093.0661834354105,26422.53462762271,15978.121809963475,0.339744297873097,,
customer_4bc16077a,simulation_4c5366f41,OK but not accepted,,,2021-01-22 12:36:11.354,,162879.45044510442,96081.6523331105,0.6489245315466774,44.82682298302555,347.2498487449709,16588.373312628948,29445.89865659218,0.0,,
customer_019272f04,simulation_ebec26170,OK but not accepted,,,2020-10-30 09:22:10.692,,18756.64747647585,17498.6298671936,0.0416540856540361,103.98041395726396,8179.375347102472,583.2908504684427,2634.440572835047,0.3009110531976902,,
